run,lumi,event,reason
319656,142,125322140,nano_ele_pt_floor
319656,142,125402990,nano_ele_pt_floor
319656,142,126367721,nano_ele_pt_floor
319656,142,126355276,nano_ele_pt_floor
319656,142,124970795,nano_ele_pt_floor
319656,142,125340214,nano_ele_pt_floor
319656,142,125118576,nano_ele_pt_floor
319656,142,126281120,nano_ele_pt_floor
319656,142,125508774,nano_ele_pt_floor
319656,142,126089104,nano_ele_pt_floor
319656,142,125990167,nano_ele_pt_floor
319656,142,125626726,nano_ele_pt_floor
319656,142,125661706,nano_ele_pt_floor
319656,142,124946096,nano_ele_pt_floor
319656,142,125023067,nano_ele_pt_floor
319656,142,126539381,nano_ele_pt_floor
319656,142,126627714,nano_ele_pt_floor
319656,142,125301370,nano_ele_pt_floor
319656,142,126658005,nano_ele_pt_floor
319656,142,125021354,nano_ele_pt_floor
319656,142,126010289,nano_ele_pt_floor
319656,142,126259898,nano_ele_pt_floor
319656,142,126583895,nano_ele_pt_floor
319656,142,125871037,nano_ele_pt_floor
319656,142,125650526,nano_ele_pt_floor
319656,142,125311824,nano_ele_pt_floor
319656,142,126428855,nano_ele_pt_floor
319656,142,126434978,nano_ele_pt_floor
319656,142,124913787,nano_ele_pt_floor
319656,142,126052032,nano_ele_pt_floor
319656,142,126385348,nano_ele_pt_floor
319656,142,125841880,nano_ele_pt_floor
319656,143,127002897,nano_ele_pt_floor
319656,143,126669941,nano_ele_pt_floor
319656,143,126716183,nano_ele_pt_floor
319656,143,127979328,nano_ele_pt_floor
319656,143,127618641,nano_ele_pt_floor
319656,143,127713428,nano_ele_pt_floor
319656,143,127462971,nano_ele_pt_floor
319656,143,127540636,nano_ele_pt_floor
319656,143,127577638,nano_ele_pt_floor
319656,143,126781225,nano_ele_pt_floor
319656,143,126879559,nano_ele_pt_floor
319656,143,127505828,nano_ele_pt_floor
319656,143,126847477,nano_ele_pt_floor
319656,143,127063951,nano_ele_pt_floor
319656,143,127183226,nano_ele_pt_floor
319656,143,127380129,nano_ele_pt_floor
319656,143,126905670,nano_ele_pt_floor
319656,143,127302383,nano_ele_pt_floor
319656,143,126893740,nano_ele_pt_floor
319656,143,127357855,nano_ele_pt_floor
319656,143,127376560,nano_ele_pt_floor
319656,143,127199828,nano_ele_pt_floor
319656,143,127691970,nano_ele_pt_floor
319656,143,127417461,nano_ele_pt_floor
319656,143,128407741,nano_ele_pt_floor
319656,143,126850620,nano_ele_pt_floor
319656,143,127652916,nano_ele_pt_floor
319656,143,127834778,nano_ele_pt_floor
319656,143,128407932,nano_ele_pt_floor
319656,143,128416988,nano_ele_pt_floor
319656,143,127502141,nano_ele_pt_floor
319656,143,126908333,nano_ele_pt_floor
319656,143,127022785,nano_ele_pt_floor
319656,143,127151354,nano_ele_pt_floor
319656,143,127436015,nano_ele_pt_floor
319656,143,127215712,nano_ele_pt_floor
319656,143,127644145,nano_ele_pt_floor
319656,143,127249007,nano_ele_pt_floor
319656,143,127207665,nano_ele_pt_floor
319656,143,126720277,nano_ele_pt_floor
319656,143,127113954,nano_ele_pt_floor
319656,143,128082571,nano_ele_pt_floor
319656,143,127781275,nano_ele_pt_floor
319656,143,127905830,nano_ele_pt_floor
319656,143,127610252,nano_ele_pt_floor
319656,143,127286539,nano_ele_pt_floor
319656,143,127255259,nano_ele_pt_floor
319656,143,128227735,nano_ele_pt_floor
319656,143,127821671,nano_ele_pt_floor
319656,143,128059696,nano_ele_pt_floor
319656,143,127763192,nano_ele_pt_floor
319656,143,127454436,nano_ele_pt_floor
319656,143,127484097,nano_ele_pt_floor
319656,143,128356662,nano_ele_pt_floor
319656,143,128244965,nano_ele_pt_floor
319656,143,128443233,nano_ele_pt_floor
319656,143,128076692,nano_ele_pt_floor
319656,143,128401351,nano_ele_pt_floor
319656,143,128309221,nano_ele_pt_floor
319656,143,126721484,nano_ele_pt_floor
319656,143,128227915,nano_ele_pt_floor
319656,143,126726331,nano_ele_pt_floor
319656,143,128143595,nano_ele_pt_floor
319656,143,128387996,nano_ele_pt_floor
319656,143,127790537,nano_ele_pt_floor
319656,143,127926199,nano_ele_pt_floor
319656,143,127905131,nano_ele_pt_floor
319656,143,126707649,nano_ele_pt_floor
319656,143,127180614,nano_ele_pt_floor
319656,143,127437864,nano_ele_pt_floor
319656,143,128346421,nano_ele_pt_floor
319656,143,126697138,nano_ele_pt_floor
319656,143,126959271,nano_ele_pt_floor
319656,143,126857407,nano_ele_pt_floor
319656,143,126888653,nano_ele_pt_floor
319656,143,127586610,nano_ele_pt_floor
319656,143,127605118,nano_ele_pt_floor
319656,143,127945338,nano_ele_pt_floor
319656,143,127517317,nano_ele_pt_floor
319656,143,127959328,nano_ele_pt_floor
319656,143,128048226,nano_ele_pt_floor
319656,143,126976604,nano_ele_pt_floor
319656,143,128315628,nano_ele_pt_floor
319656,143,128234199,nano_ele_pt_floor
319656,143,127879539,nano_ele_pt_floor
319656,143,128314756,nano_ele_pt_floor
319656,143,127123949,nano_ele_pt_floor
319656,143,128382114,nano_ele_pt_floor
319656,143,126918566,nano_ele_pt_floor
319656,143,127548232,nano_ele_pt_floor
319656,143,128102989,nano_ele_pt_floor
319656,143,128256892,nano_ele_pt_floor
319656,143,128035149,nano_ele_pt_floor
319656,143,126972865,nano_ele_pt_floor
319656,143,127391540,nano_ele_pt_floor
319656,143,127356398,nano_ele_pt_floor
319656,143,126949996,nano_ele_pt_floor
319656,143,127488068,nano_ele_pt_floor
319656,143,126724880,nano_ele_pt_floor
319656,143,127712398,nano_ele_pt_floor
319656,143,126833500,nano_ele_pt_floor
319656,143,126860397,nano_ele_pt_floor
319656,143,127428523,nano_ele_pt_floor
319656,143,126700296,nano_ele_pt_floor
319656,143,127747148,nano_ele_pt_floor
319656,143,126784499,nano_ele_pt_floor
319656,143,127589486,nano_ele_pt_floor
319656,143,127581611,nano_ele_pt_floor
319656,143,128335985,nano_ele_pt_floor
319656,143,128008500,nano_ele_pt_floor
319656,143,128335230,nano_ele_pt_floor
319656,143,127490451,nano_ele_pt_floor
319656,143,127915944,nano_ele_pt_floor
319656,143,127319899,nano_ele_pt_floor
319656,143,128084830,nano_ele_pt_floor
319656,143,127412716,nano_ele_pt_floor
319656,143,127290139,nano_ele_pt_floor
319656,143,127213548,nano_ele_pt_floor
319656,143,126962752,nano_ele_pt_floor
319656,143,128390750,nano_ele_pt_floor
319656,143,127381371,nano_ele_pt_floor
319656,143,126895556,nano_ele_pt_floor
319656,143,127056308,nano_ele_pt_floor
319656,143,127199762,nano_ele_pt_floor
319656,143,127389592,nano_ele_pt_floor
319656,143,127863404,nano_ele_pt_floor
319656,143,127827740,nano_ele_pt_floor
319656,143,127658717,nano_ele_pt_floor
319656,143,127855998,nano_ele_pt_floor
319656,143,128418677,nano_ele_pt_floor
319656,143,128441524,nano_ele_pt_floor
319656,148,136420141,nano_ele_pt_floor
319656,148,136536310,nano_ele_pt_floor
319656,148,136661134,nano_ele_pt_floor
319656,148,136306341,nano_ele_pt_floor
319656,148,136807238,nano_ele_pt_floor
319656,148,136727586,nano_ele_pt_floor
319656,148,137338171,nano_ele_pt_floor
319656,148,135936919,nano_ele_pt_floor
319656,148,136193621,nano_ele_pt_floor
319656,148,136093833,nano_ele_pt_floor
319656,148,136318683,nano_ele_pt_floor
319656,148,136342307,nano_ele_pt_floor
319656,148,136143214,nano_ele_pt_floor
319656,148,136018161,nano_ele_pt_floor
319656,148,136307448,nano_ele_pt_floor
319656,148,135823970,nano_ele_pt_floor
319656,148,136026069,nano_ele_pt_floor
319656,148,136824619,nano_ele_pt_floor
319656,148,136718979,nano_ele_pt_floor
319656,148,136498261,nano_ele_pt_floor
319656,148,136591559,nano_ele_pt_floor
319656,148,136991325,nano_ele_pt_floor
319656,148,136577298,nano_ele_pt_floor
319656,148,136384658,nano_ele_pt_floor
319656,148,136977936,nano_ele_pt_floor
319656,148,136707567,nano_ele_pt_floor
319656,148,136595912,nano_ele_pt_floor
319656,148,136771599,nano_ele_pt_floor
319656,148,136521896,nano_ele_pt_floor
319656,148,137103700,nano_ele_pt_floor
319656,148,137024422,nano_ele_pt_floor
319656,148,137006437,nano_ele_pt_floor
319656,148,137203647,nano_ele_pt_floor
319656,148,135716127,nano_ele_pt_floor
319656,148,136226284,nano_ele_pt_floor
319656,148,136401229,nano_ele_pt_floor
319656,148,136963417,nano_ele_pt_floor
319656,148,136645708,nano_ele_pt_floor
319656,148,136669378,nano_ele_pt_floor
319656,148,136922812,nano_ele_pt_floor
319656,148,136410141,nano_ele_pt_floor
319656,148,136742129,nano_ele_pt_floor
319656,148,135657507,nano_ele_pt_floor
319656,148,136290739,nano_ele_pt_floor
319656,148,135697169,nano_ele_pt_floor
319656,148,137071006,nano_ele_pt_floor
319656,148,136873717,nano_ele_pt_floor
319656,148,136212886,nano_ele_pt_floor
319656,148,135719230,nano_ele_pt_floor
319656,148,136068436,nano_ele_pt_floor
319656,148,135932166,nano_ele_pt_floor
319656,148,135981271,nano_ele_pt_floor
319656,148,136049143,nano_ele_pt_floor
319656,148,135585430,nano_ele_pt_floor
319656,148,136511090,nano_ele_pt_floor
319656,148,135678378,nano_ele_pt_floor
319656,148,135706082,nano_ele_pt_floor
319656,148,135929099,nano_ele_pt_floor
319656,148,137327960,nano_ele_pt_floor
319656,148,137138595,nano_ele_pt_floor
319656,148,137282244,nano_ele_pt_floor
319656,148,137140996,nano_ele_pt_floor
319656,148,136448334,nano_ele_pt_floor
319656,148,136304395,nano_ele_pt_floor
319656,148,136858313,nano_ele_pt_floor
319656,148,136145050,nano_ele_pt_floor
319656,148,135753007,nano_ele_pt_floor
319656,148,136040544,nano_ele_pt_floor
319656,148,137149314,nano_ele_pt_floor
319656,148,136452316,nano_ele_pt_floor
319656,148,136027999,nano_ele_pt_floor
319656,148,135623137,nano_ele_pt_floor
319656,148,137087954,nano_ele_pt_floor
319656,148,137243994,nano_ele_pt_floor
319656,148,135815356,nano_ele_pt_floor
319656,148,135768098,nano_ele_pt_floor
319656,148,135799200,nano_ele_pt_floor
319656,148,136123499,nano_ele_pt_floor
319656,148,136116039,nano_ele_pt_floor
319656,148,136206843,nano_ele_pt_floor
319656,148,135623660,nano_ele_pt_floor
319656,148,136621584,nano_ele_pt_floor
319656,148,137087918,nano_ele_pt_floor
319656,148,137095551,nano_ele_pt_floor
319656,148,137141764,nano_ele_pt_floor
319656,148,136011731,nano_ele_pt_floor
319656,148,137297986,nano_ele_pt_floor
319656,148,136908953,nano_ele_pt_floor
319656,148,137016628,nano_ele_pt_floor
319656,148,136281791,nano_ele_pt_floor
319656,148,137206514,nano_ele_pt_floor
319656,148,137225021,nano_ele_pt_floor
319656,148,137139204,nano_ele_pt_floor
319656,148,135624228,nano_ele_pt_floor
319656,148,137346676,nano_ele_pt_floor
319656,148,136284316,nano_ele_pt_floor
319656,148,136763123,nano_ele_pt_floor
319656,148,136808094,nano_ele_pt_floor
319656,148,137019231,nano_ele_pt_floor
319656,148,135597905,nano_ele_pt_floor
319656,148,136294452,nano_ele_pt_floor
319656,148,136886536,nano_ele_pt_floor
319656,148,135657902,nano_ele_pt_floor
319656,148,135705500,nano_ele_pt_floor
319656,148,136596472,nano_ele_pt_floor
319656,148,136592294,nano_ele_pt_floor
319656,148,136666483,nano_ele_pt_floor
319656,148,136523422,nano_ele_pt_floor
319656,148,137148330,nano_ele_pt_floor
319656,148,136959560,nano_ele_pt_floor
319656,148,137341124,nano_ele_pt_floor
319656,148,136497038,nano_ele_pt_floor
319656,148,135718298,nano_ele_pt_floor
319656,148,136419366,nano_ele_pt_floor
319656,148,136478736,nano_ele_pt_floor
319656,148,136445883,nano_ele_pt_floor
319656,148,135591374,nano_ele_pt_floor
319656,148,135695450,nano_ele_pt_floor
319656,148,136588152,nano_ele_pt_floor
319656,148,137085893,nano_ele_pt_floor
319656,148,136226270,nano_ele_pt_floor
319656,148,135885936,nano_ele_pt_floor
319656,148,136928091,nano_ele_pt_floor
319656,148,136626826,nano_ele_pt_floor
319656,148,136673041,nano_ele_pt_floor
319656,148,137230269,nano_ele_pt_floor
319656,148,136725659,nano_ele_pt_floor
319656,148,137052775,nano_ele_pt_floor
319656,148,137016519,nano_ele_pt_floor
319656,148,135647393,nano_ele_pt_floor
319656,148,137015329,nano_ele_pt_floor
319656,148,137230482,nano_ele_pt_floor
319656,152,142871294,nano_ele_pt_floor
319656,152,143423159,nano_ele_pt_floor
319656,152,143438012,nano_ele_pt_floor
319656,152,142947478,nano_ele_pt_floor
319656,152,142701119,nano_ele_pt_floor
319656,152,143717192,nano_ele_pt_floor
319656,152,143545489,nano_ele_pt_floor
319656,152,143574479,nano_ele_pt_floor
319656,152,142720994,nano_ele_pt_floor
319656,152,143024339,nano_ele_pt_floor
319656,152,142999058,nano_ele_pt_floor
319656,152,144276573,nano_ele_pt_floor
319656,152,143059437,nano_ele_pt_floor
319656,152,143182549,nano_ele_pt_floor
319656,152,143112682,nano_ele_pt_floor
319656,152,144182818,nano_ele_pt_floor
319656,152,143892244,nano_ele_pt_floor
319656,152,144036067,nano_ele_pt_floor
319656,152,143231398,nano_ele_pt_floor
319656,152,144255583,nano_ele_pt_floor
319656,152,144200102,nano_ele_pt_floor
319656,152,144083442,nano_ele_pt_floor
319656,152,143890361,nano_ele_pt_floor
319656,152,143773324,nano_ele_pt_floor
319656,152,143974941,nano_ele_pt_floor
319656,152,143192445,nano_ele_pt_floor
319656,152,143203757,nano_ele_pt_floor
319656,152,144395400,nano_ele_pt_floor
319656,152,142811796,nano_ele_pt_floor
319656,152,143987323,nano_ele_pt_floor
319656,152,142758664,nano_ele_pt_floor
319656,152,144191273,nano_ele_pt_floor
319656,152,144342759,nano_ele_pt_floor
319656,152,143561929,nano_ele_pt_floor
319656,152,144289526,nano_ele_pt_floor
319656,152,144084945,nano_ele_pt_floor
319656,152,143497722,nano_ele_pt_floor
319656,152,143160135,nano_ele_pt_floor
319656,152,143238301,nano_ele_pt_floor
319656,152,143208441,nano_ele_pt_floor
319656,152,143121782,nano_ele_pt_floor
319656,152,144117264,nano_ele_pt_floor
319656,152,144250035,nano_ele_pt_floor
319656,152,142678452,nano_ele_pt_floor
319656,152,144318185,nano_ele_pt_floor
319656,152,144394786,nano_ele_pt_floor
319656,152,144071559,nano_ele_pt_floor
319656,152,142802661,nano_ele_pt_floor
319656,152,144361846,nano_ele_pt_floor
319656,152,144034244,nano_ele_pt_floor
319656,152,144107292,nano_ele_pt_floor
319656,152,144193302,nano_ele_pt_floor
319656,152,144140280,nano_ele_pt_floor
319656,152,143001429,nano_ele_pt_floor
319656,152,144112542,nano_ele_pt_floor
319656,152,143063205,nano_ele_pt_floor
319656,152,144307290,nano_ele_pt_floor
319656,152,144092883,nano_ele_pt_floor
319656,152,143118297,nano_ele_pt_floor
319656,152,144347717,nano_ele_pt_floor
319656,152,143111035,nano_ele_pt_floor
319656,152,144330503,nano_ele_pt_floor
319656,152,142758277,nano_ele_pt_floor
319656,152,142792231,nano_ele_pt_floor
319656,152,143746286,nano_ele_pt_floor
319656,152,142993662,nano_ele_pt_floor
319656,152,142765496,nano_ele_pt_floor
319656,152,144195534,nano_ele_pt_floor
319656,152,144405457,nano_ele_pt_floor
319656,152,143010413,nano_ele_pt_floor
319656,152,143644583,nano_ele_pt_floor
319656,152,143643893,nano_ele_pt_floor
319656,152,143476069,nano_ele_pt_floor
319656,152,144080020,nano_ele_pt_floor
319656,152,143451471,nano_ele_pt_floor
319656,152,144286816,nano_ele_pt_floor
319656,152,143557157,nano_ele_pt_floor
319656,152,143727302,nano_ele_pt_floor
319656,152,143742106,nano_ele_pt_floor
319656,152,143706464,nano_ele_pt_floor
319656,152,143496903,nano_ele_pt_floor
319656,152,143231179,nano_ele_pt_floor
319656,152,143482775,nano_ele_pt_floor
319656,152,143116473,nano_ele_pt_floor
319656,152,142949182,nano_ele_pt_floor
319656,152,143869439,nano_ele_pt_floor
319656,152,143469713,nano_ele_pt_floor
319656,152,143073593,nano_ele_pt_floor
319656,152,143608920,nano_ele_pt_floor
319656,152,143207363,nano_ele_pt_floor
319656,152,143904118,nano_ele_pt_floor
319656,152,143819377,nano_ele_pt_floor
319656,152,143472875,nano_ele_pt_floor
319656,152,143291498,nano_ele_pt_floor
319656,152,143898021,nano_ele_pt_floor
319656,152,143646069,nano_ele_pt_floor
319656,152,142923455,nano_ele_pt_floor
319656,152,143036351,nano_ele_pt_floor
319656,152,142791219,nano_ele_pt_floor
319656,152,144335543,nano_ele_pt_floor
319656,152,142767625,nano_ele_pt_floor
319656,152,142698018,nano_ele_pt_floor
319656,152,143908373,nano_ele_pt_floor
319656,152,143422211,nano_ele_pt_floor
319656,152,142950418,nano_ele_pt_floor
319656,152,142925110,nano_ele_pt_floor
319656,152,143219600,nano_ele_pt_floor
319656,152,143803392,nano_ele_pt_floor
319656,152,143841097,nano_ele_pt_floor
319656,152,143591854,nano_ele_pt_floor
319656,152,143948433,nano_ele_pt_floor
319656,152,143728947,nano_ele_pt_floor
319656,152,143698963,nano_ele_pt_floor
319656,149,138622488,nano_ele_pt_floor
319656,149,138710058,nano_ele_pt_floor
319656,149,138404063,nano_ele_pt_floor
319656,149,138677179,nano_ele_pt_floor
319656,149,138392947,nano_ele_pt_floor
319656,149,137542398,nano_ele_pt_floor
319656,149,138561282,nano_ele_pt_floor
319656,149,137902332,nano_ele_pt_floor
319656,149,137793265,nano_ele_pt_floor
319656,149,138284507,nano_ele_pt_floor
319656,149,138386581,nano_ele_pt_floor
319656,149,138314342,nano_ele_pt_floor
319656,149,138171850,nano_ele_pt_floor
319656,149,138385500,nano_ele_pt_floor
319656,149,137432937,nano_ele_pt_floor
319656,149,137485711,nano_ele_pt_floor
319656,149,138045132,nano_ele_pt_floor
319656,149,138132885,nano_ele_pt_floor
319656,149,137900944,nano_ele_pt_floor
319656,149,137434371,nano_ele_pt_floor
319656,149,138153299,nano_ele_pt_floor
319656,149,138237620,nano_ele_pt_floor
319656,149,137475159,nano_ele_pt_floor
319656,149,138419165,nano_ele_pt_floor
319656,149,137588603,nano_ele_pt_floor
319656,149,137487948,nano_ele_pt_floor
319656,149,138294903,nano_ele_pt_floor
319656,149,138873617,nano_ele_pt_floor
319656,149,138726586,nano_ele_pt_floor
319656,149,137418734,nano_ele_pt_floor
319656,149,138744387,nano_ele_pt_floor
319656,149,138984459,nano_ele_pt_floor
319656,149,138699260,nano_ele_pt_floor
319656,149,138778345,nano_ele_pt_floor
319656,149,137528617,nano_ele_pt_floor
319656,149,137481966,nano_ele_pt_floor
319656,149,138785410,nano_ele_pt_floor
319656,149,138516766,nano_ele_pt_floor
319656,149,137505366,nano_ele_pt_floor
319656,149,138763455,nano_ele_pt_floor
319656,149,139046721,nano_ele_pt_floor
319656,149,138474612,nano_ele_pt_floor
319656,149,137930298,nano_ele_pt_floor
319656,149,138622803,nano_ele_pt_floor
319656,149,138933901,nano_ele_pt_floor
319656,149,137636753,nano_ele_pt_floor
319656,149,137989409,nano_ele_pt_floor
319656,149,137644690,nano_ele_pt_floor
319656,149,138783583,nano_ele_pt_floor
319656,149,138900111,nano_ele_pt_floor
319656,149,137400258,nano_ele_pt_floor
319656,149,137404125,nano_ele_pt_floor
319656,149,138194231,nano_ele_pt_floor
319656,149,138828172,nano_ele_pt_floor
319656,149,137552266,nano_ele_pt_floor
319656,149,138977884,nano_ele_pt_floor
319656,149,138425193,nano_ele_pt_floor
319656,149,137488104,nano_ele_pt_floor
319656,149,138328077,nano_ele_pt_floor
319656,149,138840006,nano_ele_pt_floor
319656,149,139093093,nano_ele_pt_floor
319656,149,138351818,nano_ele_pt_floor
319656,149,138320650,nano_ele_pt_floor
319656,149,138016187,nano_ele_pt_floor
319656,149,138922662,nano_ele_pt_floor
319656,149,137585825,nano_ele_pt_floor
319656,149,139097858,nano_ele_pt_floor
319656,149,138892097,nano_ele_pt_floor
319656,149,139079002,nano_ele_pt_floor
319656,149,138913686,nano_ele_pt_floor
319656,149,137709601,nano_ele_pt_floor
319656,149,138875677,nano_ele_pt_floor
319656,149,138773822,nano_ele_pt_floor
319656,149,138867620,nano_ele_pt_floor
319656,149,138806357,nano_ele_pt_floor
319656,149,137643969,nano_ele_pt_floor
319656,149,138002460,nano_ele_pt_floor
319656,149,139090245,nano_ele_pt_floor
319656,149,137622771,nano_ele_pt_floor
319656,149,138202843,nano_ele_pt_floor
319656,149,138487572,nano_ele_pt_floor
319656,149,139081823,nano_ele_pt_floor
319656,149,138479048,nano_ele_pt_floor
319656,149,138412635,nano_ele_pt_floor
319656,149,138460084,nano_ele_pt_floor
319656,149,138506907,nano_ele_pt_floor
319656,149,138727199,nano_ele_pt_floor
319656,149,138453456,nano_ele_pt_floor
319656,149,138409892,nano_ele_pt_floor
319656,149,138755393,nano_ele_pt_floor
319656,149,138940376,nano_ele_pt_floor
319656,149,137814573,nano_ele_pt_floor
319656,149,137600491,nano_ele_pt_floor
319656,149,137718944,nano_ele_pt_floor
319656,149,137853696,nano_ele_pt_floor
319656,149,137865128,nano_ele_pt_floor
319656,149,138126383,nano_ele_pt_floor
319656,149,138787061,nano_ele_pt_floor
319656,149,138850392,nano_ele_pt_floor
319656,149,138779967,nano_ele_pt_floor
319656,149,139066981,nano_ele_pt_floor
319656,149,137659646,nano_ele_pt_floor
319656,149,138420453,nano_ele_pt_floor
319656,149,138456573,nano_ele_pt_floor
319656,149,138604757,nano_ele_pt_floor
319656,149,138790787,nano_ele_pt_floor
319656,149,137725498,nano_ele_pt_floor
319656,149,137624184,nano_ele_pt_floor
319656,149,137768509,nano_ele_pt_floor
319656,149,138928803,nano_ele_pt_floor
319656,149,138287635,nano_ele_pt_floor
319656,149,137636822,nano_ele_pt_floor
319656,149,138713329,nano_ele_pt_floor
319656,149,138209633,nano_ele_pt_floor
319656,149,137952000,nano_ele_pt_floor
319656,149,138400399,nano_ele_pt_floor
319656,149,138254007,nano_ele_pt_floor
319656,153,144802387,nano_ele_pt_floor
319656,153,144666410,nano_ele_pt_floor
319656,153,144727449,nano_ele_pt_floor
319656,153,145854495,nano_ele_pt_floor
319656,153,145328720,nano_ele_pt_floor
319656,153,145312800,nano_ele_pt_floor
319656,153,145817767,nano_ele_pt_floor
319656,153,145496008,nano_ele_pt_floor
319656,153,145858505,nano_ele_pt_floor
319656,153,145611658,nano_ele_pt_floor
319656,153,145118917,nano_ele_pt_floor
319656,153,144706268,nano_ele_pt_floor
319656,153,144692555,nano_ele_pt_floor
319656,153,144766380,nano_ele_pt_floor
319656,153,144714635,nano_ele_pt_floor
319656,153,144983121,nano_ele_pt_floor
319656,153,145295557,nano_ele_pt_floor
319656,153,144796296,nano_ele_pt_floor
319656,153,144794926,nano_ele_pt_floor
319656,153,145099527,nano_ele_pt_floor
319656,153,144838098,nano_ele_pt_floor
319656,153,144843898,nano_ele_pt_floor
319656,153,144654690,nano_ele_pt_floor
319656,153,144994922,nano_ele_pt_floor
319656,153,145618844,nano_ele_pt_floor
319656,153,145597402,nano_ele_pt_floor
319656,153,145724434,nano_ele_pt_floor
319656,153,145801457,nano_ele_pt_floor
319656,153,145030144,nano_ele_pt_floor
319656,153,146125296,nano_ele_pt_floor
319656,153,146102986,nano_ele_pt_floor
319656,153,145162520,nano_ele_pt_floor
319656,153,145454056,nano_ele_pt_floor
319656,153,145680071,nano_ele_pt_floor
319656,153,145375867,nano_ele_pt_floor
319656,153,146026053,nano_ele_pt_floor
319656,153,145922617,nano_ele_pt_floor
319656,153,146157981,nano_ele_pt_floor
319656,153,144979807,nano_ele_pt_floor
319656,153,144840507,nano_ele_pt_floor
319656,153,144948014,nano_ele_pt_floor
319656,153,146173273,nano_ele_pt_floor
319656,153,145908215,nano_ele_pt_floor
319656,153,144968586,nano_ele_pt_floor
319656,153,144961330,nano_ele_pt_floor
319656,153,144763728,nano_ele_pt_floor
319656,153,145014917,nano_ele_pt_floor
319656,153,145893624,nano_ele_pt_floor
319656,153,144895850,nano_ele_pt_floor
319656,153,144938105,nano_ele_pt_floor
319656,153,145937387,nano_ele_pt_floor
319656,153,146001249,nano_ele_pt_floor
319656,153,145099837,nano_ele_pt_floor
319656,153,145991669,nano_ele_pt_floor
319656,153,144806635,nano_ele_pt_floor
319656,153,145090889,nano_ele_pt_floor
319656,153,145316619,nano_ele_pt_floor
319656,153,145457727,nano_ele_pt_floor
319656,153,145274572,nano_ele_pt_floor
319656,153,145317124,nano_ele_pt_floor
319656,153,145623009,nano_ele_pt_floor
319656,153,146153307,nano_ele_pt_floor
319656,153,144517233,nano_ele_pt_floor
319656,153,145861881,nano_ele_pt_floor
319656,153,144527165,nano_ele_pt_floor
319656,153,144529111,nano_ele_pt_floor
319656,153,145892420,nano_ele_pt_floor
319656,153,145932473,nano_ele_pt_floor
319656,153,144447822,nano_ele_pt_floor
319656,153,144943128,nano_ele_pt_floor
319656,153,144436174,nano_ele_pt_floor
319656,153,145924408,nano_ele_pt_floor
319656,153,145756659,nano_ele_pt_floor
319656,153,145620429,nano_ele_pt_floor
319656,153,144708212,nano_ele_pt_floor
319656,153,144723740,nano_ele_pt_floor
319656,153,145866532,nano_ele_pt_floor
319656,153,145247696,nano_ele_pt_floor
319656,153,145970084,nano_ele_pt_floor
319656,153,146143621,nano_ele_pt_floor
319656,153,144925210,nano_ele_pt_floor
319656,153,144662072,nano_ele_pt_floor
319656,153,144652277,nano_ele_pt_floor
319656,153,144659325,nano_ele_pt_floor
319656,153,146119791,nano_ele_pt_floor
319656,153,146021665,nano_ele_pt_floor
319656,153,145264252,nano_ele_pt_floor
319656,153,145377100,nano_ele_pt_floor
319656,153,144537174,nano_ele_pt_floor
319656,153,146045061,nano_ele_pt_floor
319656,153,144580923,nano_ele_pt_floor
319656,153,146063247,nano_ele_pt_floor
319656,153,145917390,nano_ele_pt_floor
319656,153,146171402,nano_ele_pt_floor
319656,153,145900095,nano_ele_pt_floor
319656,153,145830097,nano_ele_pt_floor
319656,153,145286997,nano_ele_pt_floor
319656,153,144962476,nano_ele_pt_floor
319656,153,145231201,nano_ele_pt_floor
319656,153,144738385,nano_ele_pt_floor
319656,153,144766869,nano_ele_pt_floor
319656,153,145740299,nano_ele_pt_floor
319656,153,145585999,nano_ele_pt_floor
319656,153,145409936,nano_ele_pt_floor
319656,153,144737628,nano_ele_pt_floor
319656,153,144678362,nano_ele_pt_floor
319656,153,145994280,nano_ele_pt_floor
319656,153,145005578,nano_ele_pt_floor
319656,153,144718032,nano_ele_pt_floor
319656,153,144445733,nano_ele_pt_floor
319656,153,146030539,nano_ele_pt_floor
319656,153,145243705,nano_ele_pt_floor
319656,153,145436690,nano_ele_pt_floor
319656,153,144928448,nano_ele_pt_floor
319656,153,144440048,nano_ele_pt_floor
319656,153,145794263,nano_ele_pt_floor
319656,153,144520960,nano_ele_pt_floor
319656,153,144585119,nano_ele_pt_floor
319656,153,145899579,nano_ele_pt_floor
319656,153,145798669,nano_ele_pt_floor
319656,153,144491343,nano_ele_pt_floor
319656,153,145338584,nano_ele_pt_floor
319656,153,144634307,nano_ele_pt_floor
319656,153,145544676,nano_ele_pt_floor
319656,153,145440162,nano_ele_pt_floor
319656,153,145435700,nano_ele_pt_floor
319656,153,145470063,nano_ele_pt_floor
319656,153,145572844,nano_ele_pt_floor
319656,153,144623318,nano_ele_pt_floor
319656,153,145694114,nano_ele_pt_floor
319656,153,145414228,nano_ele_pt_floor
319656,153,145510948,nano_ele_pt_floor
319657,124,201194534,nano_ele_pt_floor
319657,124,201245870,nano_ele_pt_floor
319657,124,202246650,nano_ele_pt_floor
319657,124,201373962,nano_ele_pt_floor
319657,124,201111209,nano_ele_pt_floor
319657,124,200848698,nano_ele_pt_floor
319657,124,201401178,nano_ele_pt_floor
319657,124,201131797,nano_ele_pt_floor
319657,124,202323564,nano_ele_pt_floor
